timeStamp,elapsed,label,responseCode,responseMessage,threadName,dataType,success,failureMessage,bytes,sentBytes,grpThreads,allThreads,URL,Latency,IdleTime,Connect
1730965999812,775,Open URL,200,,Scenario 1 - Search - jp@gc - Ultimate Thread Group 1-23,text,true,,5664,544,5,31,https://petstore.octoperf.com/actions/Catalog.action,774,0,586
1730965999843,804,Open Url - 2,200,"Number of samples in transaction : 1, number of failing samples : 0",Scenario 2 - View Details - jp@gc - Ultimate Thread Group 2-12,,true,,5664,544,21,31,null,0,1,601
1730965999844,804,Open Url,200,,Scenario 2 - View Details - jp@gc - Ultimate Thread Group 2-12,text,true,,5664,544,21,31,https://petstore.octoperf.com/actions/Catalog.action,803,0,601
1730965999969,752,Open URL - 1,200,"Number of samples in transaction : 1, number of failing samples : 0",Scenario 1 - Search - jp@gc - Ultimate Thread Group 1-22,,true,,5664,544,5,31,null,0,2,564
1730965999970,752,Open URL,200,,Scenario 1 - Search - jp@gc - Ultimate Thread Group 1-22,text,true,,5664,544,5,31,https://petstore.octoperf.com/actions/Catalog.action,752,0,564
1730966000142,767,Open URL - 1,200,"Number of samples in transaction : 1, number of failing samples : 0",Scenario 1 - Search - jp@gc - Ultimate Thread Group 1-21,,true,,5664,544,5,32,null,0,2,567
1730966000143,767,Open URL,200,,Scenario 1 - Search - jp@gc - Ultimate Thread Group 1-21,text,true,,5664,544,5,32,https://petstore.octoperf.com/actions/Catalog.action,767,0,567
1730965997533,207,Select Product - 2,200,"Number of samples in transaction : 1, number of failing samples : 0",Scenario 2 - View Details - jp@gc - Ultimate Thread Group 2-30,,true,,4093,681,22,31,null,0,3192,0
1730966000724,207,Select Product,200,,Scenario 2 - View Details - jp@gc - Ultimate Thread Group 2-30,text,true,,4093,681,22,31,https://petstore.octoperf.com/actions/Catalog.action?viewProduct=&productId=FI-FW-01,207,0,0
1730966000190,784,Open Url - 2,200,"Number of samples in transaction : 1, number of failing samples : 0",Scenario 2 - View Details - jp@gc - Ultimate Thread Group 2-11,,true,,5664,544,22,32,null,0,2,589
1730966000191,784,Open Url,200,,Scenario 2 - View Details - jp@gc - Ultimate Thread Group 2-11,text,true,,5664,544,22,32,https://petstore.octoperf.com/actions/Catalog.action,782,0,589
1730965997324,209,Select Category - 2,200,"Number of samples in transaction : 1, number of failing samples : 0",Scenario 2 - View Details - jp@gc - Ultimate Thread Group 2-22,,true,,3928,649,22,32,null,0,3447,0
1730966000771,209,Select Category,200,,Scenario 2 - View Details - jp@gc - Ultimate Thread Group 2-22,text,true,,3928,649,22,32,https://petstore.octoperf.com/actions/Catalog.action?viewCategory=&categoryId=FISH,209,0,0
1730965999196,392,Sign In - 3,200,"Number of samples in transaction : 1, number of failing samples : 0",Scenario 3 - Add to Cart - jp@gc - Ultimate Thread Group 3-7,,true,,5432,1704,5,32,null,0,1419,0
1730966000614,392,Sign In - 4-61,200,,Scenario 3 - Add to Cart - jp@gc - Ultimate Thread Group 3-7,text,true,,5432,1704,5,32,https://petstore.octoperf.com/actions/Catalog.action,191,0,0
1730966000614,191,Sign In - 4-61-0,302,,Scenario 3 - Add to Cart - jp@gc - Ultimate Thread Group 3-7,,true,,230,985,5,32,https://petstore.octoperf.com/actions/Account.action,191,0,0
1730966000806,200,Sign In - 4-61-1,200,,Scenario 3 - Add to Cart - jp@gc - Ultimate Thread Group 3-7,text,true,,5202,719,5,32,https://petstore.octoperf.com/actions/Catalog.action,200,0,0
1730965999045,209,Select Product - 2,200,"Number of samples in transaction : 1, number of failing samples : 0",Scenario 2 - View Details - jp@gc - Ultimate Thread Group 2-28,,true,,4093,681,22,33,null,0,1836,0
1730966000881,209,Select Product,200,,Scenario 2 - View Details - jp@gc - Ultimate Thread Group 2-28,text,true,,4093,681,22,33,https://petstore.octoperf.com/actions/Catalog.action?viewProduct=&productId=FI-FW-01,209,0,0
1730966000299,811,Open URL - 1,200,"Number of samples in transaction : 1, number of failing samples : 0",Scenario 1 - Search - jp@gc - Ultimate Thread Group 1-20,,true,,5664,544,5,33,null,0,2,610
1730966000300,811,Open URL,200,,Scenario 1 - Search - jp@gc - Ultimate Thread Group 1-20,text,true,,5664,544,5,33,https://petstore.octoperf.com/actions/Catalog.action,807,0,610
1730965998553,772,Open Url - 3,200,"Number of samples in transaction : 1, number of failing samples : 0",Scenario 3 - Add to Cart - jp@gc - Ultimate Thread Group 3-5,,true,,5664,544,6,33,null,0,1842,575
1730966000394,772,Open Url,200,,Scenario 3 - Add to Cart - jp@gc - Ultimate Thread Group 3-5,text,true,,5664,544,6,33,https://petstore.octoperf.com/actions/Catalog.action,771,0,575
1730966000473,821,Open URL - 1,200,"Number of samples in transaction : 1, number of failing samples : 0",Scenario 1 - Search - jp@gc - Ultimate Thread Group 1-19,,true,,5664,544,5,34,null,0,1,617
1730966000474,821,Open URL,200,,Scenario 1 - Search - jp@gc - Ultimate Thread Group 1-19,text,true,,5664,544,5,34,https://petstore.octoperf.com/actions/Catalog.action,821,0,617
1730966000520,786,Open Url - 2,200,"Number of samples in transaction : 1, number of failing samples : 0",Scenario 2 - View Details - jp@gc - Ultimate Thread Group 2-10,,true,,5664,544,23,34,null,0,1,590
1730966000521,786,Open Url,200,,Scenario 2 - View Details - jp@gc - Ultimate Thread Group 2-10,text,true,,5664,544,23,34,https://petstore.octoperf.com/actions/Catalog.action,785,0,590
1730965999418,199,Select Product - 2,200,"Number of samples in transaction : 1, number of failing samples : 0",Scenario 2 - View Details - jp@gc - Ultimate Thread Group 2-21,,true,,4106,681,23,34,null,0,1700,0
1730966001117,199,Select Product,200,,Scenario 2 - View Details - jp@gc - Ultimate Thread Group 2-21,text,true,,4106,681,23,34,https://petstore.octoperf.com/actions/Catalog.action?viewProduct=&productId=FI-SW-01,198,0,0
1730966000630,731,Open URL - 1,200,"Number of samples in transaction : 1, number of failing samples : 0",Scenario 1 - Search - jp@gc - Ultimate Thread Group 1-18,,true,,5664,544,5,34,null,0,2,541
1730966000631,731,Open URL,200,,Scenario 1 - Search - jp@gc - Ultimate Thread Group 1-18,text,true,,5664,544,5,34,https://petstore.octoperf.com/actions/Catalog.action,729,0,541
1730965999293,198,Select Category - 2,200,"Number of samples in transaction : 1, number of failing samples : 0",Scenario 2 - View Details - jp@gc - Ultimate Thread Group 2-16,,true,,3928,649,23,34,null,0,1872,0
1730966001164,198,Select Category,200,,Scenario 2 - View Details - jp@gc - Ultimate Thread Group 2-16,text,true,,3928,649,23,34,https://petstore.octoperf.com/actions/Catalog.action?viewCategory=&categoryId=FISH,198,0,0
1730966000803,749,Open URL - 1,200,"Number of samples in transaction : 1, number of failing samples : 0",Scenario 1 - Search - jp@gc - Ultimate Thread Group 1-17,,true,,5664,544,5,35,null,0,2,562
1730966000804,749,Open URL,200,,Scenario 1 - Search - jp@gc - Ultimate Thread Group 1-17,text,true,,5664,544,5,35,https://petstore.octoperf.com/actions/Catalog.action,748,0,562
1730966000859,801,Open Url - 2,200,"Number of samples in transaction : 1, number of failing samples : 0",Scenario 2 - View Details - jp@gc - Ultimate Thread Group 2-9,,true,,5664,544,24,35,null,0,1,600
1730966000860,801,Open Url,200,,Scenario 2 - View Details - jp@gc - Ultimate Thread Group 2-9,text,true,,5664,544,24,35,https://petstore.octoperf.com/actions/Catalog.action,801,0,600
1730966000975,795,Open URL - 1,200,"Number of samples in transaction : 1, number of failing samples : 0",Scenario 1 - Search - jp@gc - Ultimate Thread Group 1-16,,true,,5664,544,5,35,null,0,2,599
1730966000976,795,Open URL,200,,Scenario 1 - Search - jp@gc - Ultimate Thread Group 1-16,text,true,,5664,544,5,35,https://petstore.octoperf.com/actions/Catalog.action,795,0,599
1730965999085,189,Select Product - 2,200,"Number of samples in transaction : 1, number of failing samples : 0",Scenario 2 - View Details - jp@gc - Ultimate Thread Group 2-26,,true,,3826,681,25,36,null,0,2582,0
1730966001666,189,Select Product,200,,Scenario 2 - View Details - jp@gc - Ultimate Thread Group 2-26,text,true,,3826,681,25,36,https://petstore.octoperf.com/actions/Catalog.action?viewProduct=&productId=FI-SW-02,189,0,0
1730965999425,246,Select Item,200,"Number of samples in transaction : 1, number of failing samples : 0",Scenario 3 - Add to Cart - jp@gc - Ultimate Thread Group 3-8,,true,,8825,667,6,36,null,0,2211,199
1730966001636,246,Select Item-17,200,OK,Scenario 3 - Add to Cart - jp@gc - Ultimate Thread Group 3-8,bin,true,,8825,667,6,36,https://img-getpocket.cdn.mozilla.net/404x202/filters:format(jpeg):quality(60):no_upscale():strip_exif()/https%3A%2F%2Fimages.theconversation.com%2Ffiles%2F629780%2Foriginal%2Ffile-20241104-15-scgl6e.jpg%3Fixlib%3Drb-4.1.0%26rect%3D476%252C107%252C5434%252C2712%26q%3D45%26auto%3Dformat%26w%3D1356%26h%3D668%26fit%3Dcrop,245,0,199
1730966001132,777,Open URL - 1,200,"Number of samples in transaction : 1, number of failing samples : 0",Scenario 1 - Search - jp@gc - Ultimate Thread Group 1-15,,true,,5664,544,5,36,null,0,3,566
1730966001134,777,Open URL,200,,Scenario 1 - Search - jp@gc - Ultimate Thread Group 1-15,text,true,,5664,544,5,36,https://petstore.octoperf.com/actions/Catalog.action,777,0,566
1730966001180,762,Open Url - 2,200,"Number of samples in transaction : 1, number of failing samples : 0",Scenario 2 - View Details - jp@gc - Ultimate Thread Group 2-8,,true,,5664,544,25,35,null,0,2,572
1730966001181,762,Open Url,200,,Scenario 2 - View Details - jp@gc - Ultimate Thread Group 2-8,text,true,,5664,544,25,35,https://petstore.octoperf.com/actions/Catalog.action,761,0,572
1730965998781,200,Select Product - 2,200,"Number of samples in transaction : 1, number of failing samples : 0",Scenario 2 - View Details - jp@gc - Ultimate Thread Group 2-24,,true,,4106,681,25,36,null,0,3011,0
1730966001792,200,Select Product,200,,Scenario 2 - View Details - jp@gc - Ultimate Thread Group 2-24,text,true,,4106,681,25,36,https://petstore.octoperf.com/actions/Catalog.action?viewProduct=&productId=FI-SW-01,200,0,0
1730965998634,219,Select Product - 2,200,"Number of samples in transaction : 1, number of failing samples : 0",Scenario 2 - View Details - jp@gc - Ultimate Thread Group 2-29,,true,,4106,681,25,36,null,0,3174,0
1730966001808,219,Select Product,200,,Scenario 2 - View Details - jp@gc - Ultimate Thread Group 2-29,text,true,,4106,681,25,36,https://petstore.octoperf.com/actions/Catalog.action?viewProduct=&productId=FI-SW-01,219,0,0
1730965998791,186,Select Product - 2,200,"Number of samples in transaction : 1, number of failing samples : 0",Scenario 2 - View Details - jp@gc - Ultimate Thread Group 2-27,,true,,4119,681,25,36,null,0,3141,0
1730966001932,186,Select Product,200,,Scenario 2 - View Details - jp@gc - Ultimate Thread Group 2-27,text,true,,4119,681,25,36,https://petstore.octoperf.com/actions/Catalog.action?viewProduct=&productId=FI-FW-02,186,0,0
1730966001305,818,Open URL - 1,200,"Number of samples in transaction : 1, number of failing samples : 0",Scenario 1 - Search - jp@gc - Ultimate Thread Group 1-14,,true,,5664,544,5,36,null,0,1,613
1730966001306,818,Open URL,200,,Scenario 1 - Search - jp@gc - Ultimate Thread Group 1-14,text,true,,5664,544,5,36,https://petstore.octoperf.com/actions/Catalog.action,818,0,613
1730965999643,199,Select Product - 2,200,"Number of samples in transaction : 1, number of failing samples : 0",Scenario 2 - View Details - jp@gc - Ultimate Thread Group 2-23,,true,,4119,681,25,36,null,0,2321,0
1730966001964,199,Select Product,200,,Scenario 2 - View Details - jp@gc - Ultimate Thread Group 2-23,text,true,,4119,681,25,36,https://petstore.octoperf.com/actions/Catalog.action?viewProduct=&productId=FI-FW-02,199,0,0
1730966001478,764,Open URL - 1,200,"Number of samples in transaction : 1, number of failing samples : 0",Scenario 1 - Search - jp@gc - Ultimate Thread Group 1-13,,true,,5664,544,5,37,null,0,2,571
1730966001479,764,Open URL,200,,Scenario 1 - Search - jp@gc - Ultimate Thread Group 1-13,text,true,,5664,544,5,37,https://petstore.octoperf.com/actions/Catalog.action,763,0,571
1730966000333,391,Sign In - 3,200,"Number of samples in transaction : 1, number of failing samples : 0",Scenario 3 - Add to Cart - jp@gc - Ultimate Thread Group 3-6,,true,,5432,1704,6,37,null,0,1521,0
1730966001854,391,Sign In - 4-61,200,,Scenario 3 - Add to Cart - jp@gc - Ultimate Thread Group 3-6,text,true,,5432,1704,6,37,https://petstore.octoperf.com/actions/Catalog.action,196,0,0
1730966001854,196,Sign In - 4-61-0,302,,Scenario 3 - Add to Cart - jp@gc - Ultimate Thread Group 3-6,,true,,230,985,6,37,https://petstore.octoperf.com/actions/Account.action,196,0,0
1730966002051,194,Sign In - 4-61-1,200,,Scenario 3 - Add to Cart - jp@gc - Ultimate Thread Group 3-6,text,true,,5202,719,6,37,https://petstore.octoperf.com/actions/Catalog.action,193,0,0
1730966000535,183,Select Product - 2,200,"Number of samples in transaction : 1, number of failing samples : 0",Scenario 2 - View Details - jp@gc - Ultimate Thread Group 2-18,,true,,3826,681,26,36,null,0,1538,0
1730966002073,183,Select Product,200,,Scenario 2 - View Details - jp@gc - Ultimate Thread Group 2-18,text,true,,3826,681,26,36,https://petstore.octoperf.com/actions/Catalog.action?viewProduct=&productId=FI-SW-02,183,0,0
1730966001525,797,Open Url - 2,200,"Number of samples in transaction : 1, number of failing samples : 0",Scenario 2 - View Details - jp@gc - Ultimate Thread Group 2-7,,true,,5664,544,26,38,null,0,1,585
1730966001526,797,Open Url,200,,Scenario 2 - View Details - jp@gc - Ultimate Thread Group 2-7,text,true,,5664,544,26,38,https://petstore.octoperf.com/actions/Catalog.action,797,0,585
1730966001635,822,Open URL - 1,200,"Number of samples in transaction : 1, number of failing samples : 0",Scenario 1 - Search - jp@gc - Ultimate Thread Group 1-12,,true,,5664,544,5,38,null,0,1,613
1730966001636,822,Open URL,200,,Scenario 1 - Search - jp@gc - Ultimate Thread Group 1-12,text,true,,5664,544,5,38,https://petstore.octoperf.com/actions/Catalog.action,822,0,613
1730966000142,218,Select Product - 2,200,"Number of samples in transaction : 1, number of failing samples : 0",Scenario 2 - View Details - jp@gc - Ultimate Thread Group 2-20,,true,,4119,681,26,38,null,0,2137,0
1730966002278,218,Select Product,200,,Scenario 2 - View Details - jp@gc - Ultimate Thread Group 2-20,text,true,,4119,681,26,38,https://petstore.octoperf.com/actions/Catalog.action?viewProduct=&productId=FI-FW-02,218,0,0
1730965998987,208,Select Category - 2,200,"Number of samples in transaction : 1, number of failing samples : 0",Scenario 2 - View Details - jp@gc - Ultimate Thread Group 2-17,,true,,3928,649,26,38,null,0,3307,0
1730966002293,208,Select Category,200,,Scenario 2 - View Details - jp@gc - Ultimate Thread Group 2-17,text,true,,3928,649,26,38,https://petstore.octoperf.com/actions/Catalog.action?viewCategory=&categoryId=FISH,208,0,0
1730965999796,767,Open Url - 3,200,"Number of samples in transaction : 1, number of failing samples : 0",Scenario 3 - Add to Cart - jp@gc - Ultimate Thread Group 3-4,,true,,5664,544,7,39,null,0,1997,572
1730966001793,767,Open Url,200,,Scenario 3 - Add to Cart - jp@gc - Ultimate Thread Group 3-4,text,true,,5664,544,7,39,https://petstore.octoperf.com/actions/Catalog.action,758,0,572
1730966001808,769,Open URL - 1,200,"Number of samples in transaction : 1, number of failing samples : 0",Scenario 1 - Search - jp@gc - Ultimate Thread Group 1-11,,true,,5664,544,5,39,null,0,2,565
1730966001809,769,Open URL,200,,Scenario 1 - Search - jp@gc - Ultimate Thread Group 1-11,text,true,,5664,544,5,39,https://petstore.octoperf.com/actions/Catalog.action,769,0,565
1730966000932,207,Select Item - 2,200,"Number of samples in transaction : 1, number of failing samples : 0",Scenario 2 - View Details - jp@gc - Ultimate Thread Group 2-30,,true,,3794,674,27,38,null,0,1471,0
1730966002403,207,Select Item,200,,Scenario 2 - View Details - jp@gc - Ultimate Thread Group 2-30,text,true,,3794,674,27,38,https://petstore.octoperf.com/actions/Catalog.action?viewItem=&itemId=EST-4,207,0,0
1730966001854,785,Open Url - 2,200,"Number of samples in transaction : 1, number of failing samples : 0",Scenario 2 - View Details - jp@gc - Ultimate Thread Group 2-6,,true,,5664,544,27,39,null,0,1,588
1730966001855,785,Open Url,200,,Scenario 2 - View Details - jp@gc - Ultimate Thread Group 2-6,text,true,,5664,544,27,39,https://petstore.octoperf.com/actions/Catalog.action,775,0,588
1730965999804,205,Select Product - 2,200,"Number of samples in transaction : 1, number of failing samples : 0",Scenario 2 - View Details - jp@gc - Ultimate Thread Group 2-25,,true,,4119,681,27,39,null,0,2631,0
1730966002435,205,Select Product,200,,Scenario 2 - View Details - jp@gc - Ultimate Thread Group 2-25,text,true,,4119,681,27,39,https://petstore.octoperf.com/actions/Catalog.action?viewProduct=&productId=FI-FW-02,205,0,0
1730966001964,793,Open URL - 1,200,"Number of samples in transaction : 1, number of failing samples : 0",Scenario 1 - Search - jp@gc - Ultimate Thread Group 1-10,,true,,5664,544,5,39,null,0,1,595
1730966001965,793,Open URL,200,,Scenario 1 - Search - jp@gc - Ultimate Thread Group 1-10,text,true,,5664,544,5,39,https://petstore.octoperf.com/actions/Catalog.action,793,0,595
1730966001167,380,Sign In - 3,200,"Number of samples in transaction : 1, number of failing samples : 0",Scenario 3 - Add to Cart - jp@gc - Ultimate Thread Group 3-5,,true,,5432,1704,7,39,null,0,1253,0
1730966002419,380,Sign In - 4-61,200,,Scenario 3 - Add to Cart - jp@gc - Ultimate Thread Group 3-5,text,true,,5432,1704,7,39,https://petstore.octoperf.com/actions/Catalog.action,190,0,0
1730966002419,190,Sign In - 4-61-0,302,,Scenario 3 - Add to Cart - jp@gc - Ultimate Thread Group 3-5,,true,,230,985,7,39,https://petstore.octoperf.com/actions/Account.action,190,0,0
1730966002608,191,Sign In - 4-61-1,200,,Scenario 3 - Add to Cart - jp@gc - Ultimate Thread Group 3-5,text,true,,5202,719,7,39,https://petstore.octoperf.com/actions/Catalog.action,191,0,0
1730966000648,191,Select Category - 2,200,"Number of samples in transaction : 1, number of failing samples : 0",Scenario 2 - View Details - jp@gc - Ultimate Thread Group 2-12,,true,,3928,649,28,40,null,0,2023,0
1730966002670,191,Select Category,200,,Scenario 2 - View Details - jp@gc - Ultimate Thread Group 2-12,text,true,,3928,649,28,40,https://petstore.octoperf.com/actions/Catalog.action?viewCategory=&categoryId=FISH,190,0,0
1730966002136,765,Open URL - 1,200,"Number of samples in transaction : 1, number of failing samples : 0",Scenario 1 - Search - jp@gc - Ultimate Thread Group 1-9,,true,,5664,544,5,40,null,0,1,571
1730966002137,765,Open URL,200,,Scenario 1 - Search - jp@gc - Ultimate Thread Group 1-9,text,true,,5664,544,5,40,https://petstore.octoperf.com/actions/Catalog.action,765,0,571
1730966002183,786,Open Url - 2,200,"Number of samples in transaction : 1, number of failing samples : 0",Scenario 2 - View Details - jp@gc - Ultimate Thread Group 2-5,,true,,5664,544,28,40,null,0,2,589
1730966002184,786,Open Url,200,,Scenario 2 - View Details - jp@gc - Ultimate Thread Group 2-5,text,true,,5664,544,28,40,https://petstore.octoperf.com/actions/Catalog.action,786,0,589
1730966000017,194,Select Product - 2,200,"Number of samples in transaction : 1, number of failing samples : 0",Scenario 2 - View Details - jp@gc - Ultimate Thread Group 2-19,,true,,4106,681,28,40,null,0,2779,0
1730966002795,194,Select Product,200,,Scenario 2 - View Details - jp@gc - Ultimate Thread Group 2-19,text,true,,4106,681,28,40,https://petstore.octoperf.com/actions/Catalog.action?viewProduct=&productId=FI-SW-01,194,0,0
1730965999611,180,Select Category - 2,200,"Number of samples in transaction : 1, number of failing samples : 0",Scenario 2 - View Details - jp@gc - Ultimate Thread Group 2-15,,true,,3928,649,28,40,null,0,3217,0
1730966002827,180,Select Category,200,,Scenario 2 - View Details - jp@gc - Ultimate Thread Group 2-15,text,true,,3928,649,28,40,https://petstore.octoperf.com/actions/Catalog.action?viewCategory=&categoryId=FISH,180,0,0
1730966001007,158,Select Item,200,"Number of samples in transaction : 1, number of failing samples : 0",Scenario 3 - Add to Cart - jp@gc - Ultimate Thread Group 3-7,,true,,8825,667,7,40,null,0,1869,86
1730966002875,158,Select Item-17,200,OK,Scenario 3 - Add to Cart - jp@gc - Ultimate Thread Group 3-7,bin,true,,8825,667,7,40,https://img-getpocket.cdn.mozilla.net/404x202/filters:format(jpeg):quality(60):no_upscale():strip_exif()/https%3A%2F%2Fimages.theconversation.com%2Ffiles%2F629780%2Foriginal%2Ffile-20241104-15-scgl6e.jpg%3Fixlib%3Drb-4.1.0%26rect%3D476%252C107%252C5434%252C2712%26q%3D45%26auto%3Dformat%26w%3D1356%26h%3D668%26fit%3Dcrop,157,0,86
1730966002309,813,Open URL - 1,200,"Number of samples in transaction : 1, number of failing samples : 0",Scenario 1 - Search - jp@gc - Ultimate Thread Group 1-8,,true,,5664,544,5,40,null,0,1,609
1730966002310,813,Open URL,200,,Scenario 1 - Search - jp@gc - Ultimate Thread Group 1-8,text,true,,5664,544,5,40,https://petstore.octoperf.com/actions/Catalog.action,812,0,609
1730966000275,180,Select Category - 2,200,"Number of samples in transaction : 1, number of failing samples : 0",Scenario 2 - View Details - jp@gc - Ultimate Thread Group 2-13,,true,,3928,649,28,40,null,0,2711,0
1730966002984,180,Select Category,200,,Scenario 2 - View Details - jp@gc - Ultimate Thread Group 2-13,text,true,,3928,649,28,40,https://petstore.octoperf.com/actions/Catalog.action?viewCategory=&categoryId=FISH,180,0,0
1730966002467,771,Open URL - 1,200,"Number of samples in transaction : 1, number of failing samples : 0",Scenario 1 - Search - jp@gc - Ultimate Thread Group 1-7,,true,,5664,544,5,41,null,0,1,580
1730966002467,771,Open URL,200,,Scenario 1 - Search - jp@gc - Ultimate Thread Group 1-7,text,true,,5664,544,5,41,https://petstore.octoperf.com/actions/Catalog.action,771,0,580
1730966001308,195,Select Category - 2,200,"Number of samples in transaction : 1, number of failing samples : 0",Scenario 2 - View Details - jp@gc - Ultimate Thread Group 2-10,,true,,3928,649,29,40,null,0,1756,0
1730966003063,195,Select Category,200,,Scenario 2 - View Details - jp@gc - Ultimate Thread Group 2-10,text,true,,3928,649,29,40,https://petstore.octoperf.com/actions/Catalog.action?viewCategory=&categoryId=FISH,195,0,0
1730966002514,816,Open Url - 2,200,"Number of samples in transaction : 1, number of failing samples : 0",Scenario 2 - View Details - jp@gc - Ultimate Thread Group 2-4,,true,,5664,544,29,41,null,0,0,605
1730966002514,816,Open Url,200,,Scenario 2 - View Details - jp@gc - Ultimate Thread Group 2-4,text,true,,5664,544,29,41,https://petstore.octoperf.com/actions/Catalog.action,816,0,605
1730966002609,750,Open Url - 2,200,"Number of samples in transaction : 1, number of failing samples : 0",Scenario 2 - View Details - jp@gc - Ultimate Thread Group 2-30,,true,,4973,597,29,41,null,0,3,543
1730966002612,750,Open Url,200,,Scenario 2 - View Details - jp@gc - Ultimate Thread Group 2-30,text,true,,4973,597,29,41,https://petstore.octoperf.com/actions/Catalog.action,750,0,543
1730965999989,202,Select Category - 2,200,"Number of samples in transaction : 1, number of failing samples : 0",Scenario 2 - View Details - jp@gc - Ultimate Thread Group 2-14,,true,,3928,649,29,41,null,0,3186,0
1730966003173,202,Select Category,200,,Scenario 2 - View Details - jp@gc - Ultimate Thread Group 2-14,text,true,,3928,649,29,41,https://petstore.octoperf.com/actions/Catalog.action?viewCategory=&categoryId=FISH,201,0,0
1730966002638,737,Open URL - 1,200,"Number of samples in transaction : 1, number of failing samples : 0",Scenario 1 - Search - jp@gc - Ultimate Thread Group 1-6,,true,,5664,544,5,41,null,0,1,553
1730966002639,737,Open URL,200,,Scenario 1 - Search - jp@gc - Ultimate Thread Group 1-6,text,true,,5664,544,5,41,https://petstore.octoperf.com/actions/Catalog.action,737,0,553
1730966001856,190,Select Item - 2,200,"Number of samples in transaction : 1, number of failing samples : 0",Scenario 2 - View Details - jp@gc - Ultimate Thread Group 2-26,,true,,3815,674,29,41,null,0,1333,0
1730966003188,190,Select Item,200,,Scenario 2 - View Details - jp@gc - Ultimate Thread Group 2-26,text,true,,3815,674,29,41,https://petstore.octoperf.com/actions/Catalog.action?viewItem=&itemId=EST-3,190,0,0
1730966002027,206,Select Item - 2,200,"Number of samples in transaction : 1, number of failing samples : 0",Scenario 2 - View Details - jp@gc - Ultimate Thread Group 2-29,,true,,3804,674,30,42,null,0,1288,0
1730966003314,206,Select Item,200,,Scenario 2 - View Details - jp@gc - Ultimate Thread Group 2-29,text,true,,3804,674,30,42,https://petstore.octoperf.com/actions/Catalog.action?viewItem=&itemId=EST-2,206,0,0
1730966002795,761,Open URL - 1,200,"Number of samples in transaction : 1, number of failing samples : 0",Scenario 1 - Search - jp@gc - Ultimate Thread Group 1-5,,true,,5664,544,5,44,null,0,2,565
1730966002796,761,Open URL,200,,Scenario 1 - Search - jp@gc - Ultimate Thread Group 1-5,text,true,,5664,544,5,44,https://petstore.octoperf.com/actions/Catalog.action,761,0,565
1730966001317,199,Select Item - 2,200,"Number of samples in transaction : 1, number of failing samples : 0",Scenario 2 - View Details - jp@gc - Ultimate Thread Group 2-21,,true,,3807,674,30,43,null,0,2092,0
1730966003408,199,Select Item,200,,Scenario 2 - View Details - jp@gc - Ultimate Thread Group 2-21,text,true,,3807,674,30,43,https://petstore.octoperf.com/actions/Catalog.action?viewItem=&itemId=EST-1,198,0,0
1730966001944,185,Select Category - 2,200,"Number of samples in transaction : 1, number of failing samples : 0",Scenario 2 - View Details - jp@gc - Ultimate Thread Group 2-8,,true,,3928,649,30,43,null,0,1513,0
1730966003456,185,Select Category,200,,Scenario 2 - View Details - jp@gc - Ultimate Thread Group 2-8,text,true,,3928,649,30,43,https://petstore.octoperf.com/actions/Catalog.action?viewCategory=&categoryId=FISH,185,0,0
1730966002843,799,Open Url - 2,200,"Number of samples in transaction : 1, number of failing samples : 0",Scenario 2 - View Details - jp@gc - Ultimate Thread Group 2-3,,true,,5664,544,30,43,null,0,2,598
1730966002844,799,Open Url,200,,Scenario 2 - View Details - jp@gc - Ultimate Thread Group 2-3,text,true,,5664,544,30,43,https://petstore.octoperf.com/actions/Catalog.action,799,0,598
1730966002969,782,Open URL - 1,200,"Number of samples in transaction : 1, number of failing samples : 0",Scenario 1 - Search - jp@gc - Ultimate Thread Group 1-4,,true,,5664,544,4,43,null,0,2,587
1730966002970,782,Open URL,200,,Scenario 1 - Search - jp@gc - Ultimate Thread Group 1-4,text,true,,5664,544,4,43,https://petstore.octoperf.com/actions/Catalog.action,782,0,587
1730966001992,201,Select Item - 2,200,"Number of samples in transaction : 1, number of failing samples : 0",Scenario 2 - View Details - jp@gc - Ultimate Thread Group 2-24,,true,,3807,674,30,42,null,0,1606,0
1730966003597,201,Select Item,200,,Scenario 2 - View Details - jp@gc - Ultimate Thread Group 2-24,text,true,,3807,674,30,42,https://petstore.octoperf.com/actions/Catalog.action?viewItem=&itemId=EST-1,201,0,0
1730966001091,188,Select Item - 2,200,"Number of samples in transaction : 1, number of failing samples : 0",Scenario 2 - View Details - jp@gc - Ultimate Thread Group 2-28,,true,,3795,674,30,42,null,0,2523,0
1730966003613,188,Select Item,200,,Scenario 2 - View Details - jp@gc - Ultimate Thread Group 2-28,text,true,,3795,674,30,42,https://petstore.octoperf.com/actions/Catalog.action?viewItem=&itemId=EST-5,188,0,0
1730966002163,178,Select Item - 2,200,"Number of samples in transaction : 1, number of failing samples : 0",Scenario 2 - View Details - jp@gc - Ultimate Thread Group 2-23,,true,,3807,675,30,42,null,0,1466,0
1730966003628,178,Select Item,200,,Scenario 2 - View Details - jp@gc - Ultimate Thread Group 2-23,text,true,,3807,675,30,42,https://petstore.octoperf.com/actions/Catalog.action?viewItem=&itemId=EST-21,178,0,0
1730966000976,189,Select Category - 2,200,"Number of samples in transaction : 1, number of failing samples : 0",Scenario 2 - View Details - jp@gc - Ultimate Thread Group 2-11,,true,,3928,649,30,42,null,0,2717,0
